id,accession,gpl,gse,supplemental_type,n_samples,summary_ftp_link,sample_id,cel_file_ftp,source,treatment,tissue,time,replicate
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131383,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131383/suppl/GSM131383.CEL.gz,AtGen,uvb,shoots,0.25,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131404,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131404/suppl/GSM131404.CEL.gz,AtGen,uvb,shoots,12,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131410,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131410/suppl/GSM131410.CEL.gz,AtGen,uvb,roots,24,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131407,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131407/suppl/GSM131407.CEL.gz,AtGen,uvb,shoots,24,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131389,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131389/suppl/GSM131389.CEL.gz,AtGen,uvb,roots,0.5,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131409,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131409/suppl/GSM131409.CEL.gz,AtGen,uvb,roots,24,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131386,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131386/suppl/GSM131386.CEL.gz,AtGen,uvb,roots,0.25,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131394,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131394/suppl/GSM131394.CEL.gz,AtGen,uvb,roots,1,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131391,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131391/suppl/GSM131391.CEL.gz,AtGen,uvb,shoots,1,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131392,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131392/suppl/GSM131392.CEL.gz,AtGen,uvb,shoots,1,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131395,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131395/suppl/GSM131395.CEL.gz,AtGen,uvb,shoots,3,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131387,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131387/suppl/GSM131387.CEL.gz,AtGen,uvb,shoots,0.5,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131401,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131401/suppl/GSM131401.CEL.gz,AtGen,uvb,roots,6,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131390,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131390/suppl/GSM131390.CEL.gz,AtGen,uvb,roots,0.5,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131398,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131398/suppl/GSM131398.CEL.gz,AtGen,uvb,shoots,3,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131393,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131393/suppl/GSM131393.CEL.gz,AtGen,uvb,roots,1,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131396,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131396/suppl/GSM131396.CEL.gz,AtGen,uvb,shoots,3,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131399,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131399/suppl/GSM131399.CEL.gz,AtGen,uvb,shoots,6,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131402,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131402/suppl/GSM131402.CEL.gz,AtGen,uvb,roots,6,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131385,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131385/suppl/GSM131385.CEL.gz,AtGen,uvb,roots,0.25,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131405,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131405/suppl/GSM131405.CEL.gz,AtGen,uvb,roots,12,1
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131388,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131388/suppl/GSM131388.CEL.gz,AtGen,uvb,shoots,0.5,2
200005626,GSE5626,198,5626,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5626/,GSM131408,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131408/suppl/GSM131408.CEL.gz,AtGen,uvb,shoots,24,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131373,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131373/suppl/GSM131373.CEL.gz,AtGen,genotoxic,roots,6,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131370,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131370/suppl/GSM131370.CEL.gz,AtGen,genotoxic,roots,3,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131359,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131359/suppl/GSM131359.CEL.gz,AtGen,genotoxic,shoots,0.5,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131362,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131362/suppl/GSM131362.CEL.gz,AtGen,genotoxic,roots,0.5,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131376,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131376/suppl/GSM131376.CEL.gz,AtGen,genotoxic,shoots,12,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131365,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131365/suppl/GSM131365.CEL.gz,AtGen,genotoxic,roots,1,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131382,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131382/suppl/GSM131382.CEL.gz,AtGen,genotoxic,roots,24,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131379,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131379/suppl/GSM131379.CEL.gz,AtGen,genotoxic,shoots,24,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131372,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131372/suppl/GSM131372.CEL.gz,AtGen,genotoxic,shoots,6,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131378,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131378/suppl/GSM131378.CEL.gz,AtGen,genotoxic,roots,12,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131375,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131375/suppl/GSM131375.CEL.gz,AtGen,genotoxic,shoots,12,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131381,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131381/suppl/GSM131381.CEL.gz,AtGen,genotoxic,roots,24,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131368,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131368/suppl/GSM131368.CEL.gz,AtGen,genotoxic,shoots,3,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131360,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131360/suppl/GSM131360.CEL.gz,AtGen,genotoxic,shoots,0.5,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131363,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131363/suppl/GSM131363.CEL.gz,AtGen,genotoxic,shoots,1,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131374,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131374/suppl/GSM131374.CEL.gz,AtGen,genotoxic,roots,6,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131369,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131369/suppl/GSM131369.CEL.gz,AtGen,genotoxic,roots,3,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131371,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131371/suppl/GSM131371.CEL.gz,AtGen,genotoxic,shoots,6,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131377,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131377/suppl/GSM131377.CEL.gz,AtGen,genotoxic,roots,12,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131366,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131366/suppl/GSM131366.CEL.gz,AtGen,genotoxic,roots,1,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131380,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131380/suppl/GSM131380.CEL.gz,AtGen,genotoxic,shoots,24,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131364,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131364/suppl/GSM131364.CEL.gz,AtGen,genotoxic,shoots,1,2
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131367,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131367/suppl/GSM131367.CEL.gz,AtGen,genotoxic,shoots,3,1
200005625,GSE5625,198,5625,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5625/,GSM131361,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131361/suppl/GSM131361.CEL.gz,AtGen,genotoxic,roots,0.5,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131346,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131346/suppl/GSM131346.CEL.gz,AtGen,drought,roots,3,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131349,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131349/suppl/GSM131349.CEL.gz,AtGen,drought,roots,6,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131343,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131343/suppl/GSM131343.CEL.gz,AtGen,drought,shoots,3,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131355,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131355/suppl/GSM131355.CEL.gz,AtGen,drought,shoots,24,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131332,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131332/suppl/GSM131332.CEL.gz,AtGen,drought,shoots,0.25,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131335,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131335/suppl/GSM131335.CEL.gz,AtGen,drought,shoots,0.5,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131352,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131352/suppl/GSM131352.CEL.gz,AtGen,drought,shoots,12,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131356,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131356/suppl/GSM131356.CEL.gz,AtGen,drought,shoots,24,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131333,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131333/suppl/GSM131333.CEL.gz,AtGen,drought,roots,0.25,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131358,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131358/suppl/GSM131358.CEL.gz,AtGen,drought,roots,24,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131340,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131340/suppl/GSM131340.CEL.gz,AtGen,drought,shoots,1,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131341,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131341/suppl/GSM131341.CEL.gz,AtGen,drought,roots,1,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131344,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131344/suppl/GSM131344.CEL.gz,AtGen,drought,shoots,3,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131338,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131338/suppl/GSM131338.CEL.gz,AtGen,drought,roots,0.5,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131336,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131336/suppl/GSM131336.CEL.gz,AtGen,drought,shoots,0.5,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131350,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131350/suppl/GSM131350.CEL.gz,AtGen,drought,roots,6,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131339,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131339/suppl/GSM131339.CEL.gz,AtGen,drought,shoots,1,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131345,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131345/suppl/GSM131345.CEL.gz,AtGen,drought,roots,3,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131347,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131347/suppl/GSM131347.CEL.gz,AtGen,drought,shoots,6,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131342,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131342/suppl/GSM131342.CEL.gz,AtGen,drought,roots,1,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131353,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131353/suppl/GSM131353.CEL.gz,AtGen,drought,roots,12,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131351,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131351/suppl/GSM131351.CEL.gz,AtGen,drought,shoots,12,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131354,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131354/suppl/GSM131354.CEL.gz,AtGen,drought,roots,12,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131331,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131331/suppl/GSM131331.CEL.gz,AtGen,drought,shoots,0.25,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131348,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131348/suppl/GSM131348.CEL.gz,AtGen,drought,shoots,6,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131334,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131334/suppl/GSM131334.CEL.gz,AtGen,drought,roots,0.25,2
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131337,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131337/suppl/GSM131337.CEL.gz,AtGen,drought,roots,0.5,1
200005624,GSE5624,198,5624,CEL,28,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5624/,GSM131357,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131357/suppl/GSM131357.CEL.gz,AtGen,drought,roots,24,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131319,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131319/suppl/GSM131319.CEL.gz,AtGen,salt,shoots,6,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131316,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131316/suppl/GSM131316.CEL.gz,AtGen,salt,shoots,3,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131322,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131322/suppl/GSM131322.CEL.gz,AtGen,salt,roots,6,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131308,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131308/suppl/GSM131308.CEL.gz,AtGen,salt,shoots,0.5,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131314,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131314/suppl/GSM131314.CEL.gz,AtGen,salt,roots,1,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131328,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131328/suppl/GSM131328.CEL.gz,AtGen,salt,shoots,24,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131311,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131311/suppl/GSM131311.CEL.gz,AtGen,salt,shoots,1,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131325,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131325/suppl/GSM131325.CEL.gz,AtGen,salt,roots,12,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131324,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131324/suppl/GSM131324.CEL.gz,AtGen,salt,shoots,12,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131321,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131321/suppl/GSM131321.CEL.gz,AtGen,salt,roots,6,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131327,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131327/suppl/GSM131327.CEL.gz,AtGen,salt,shoots,24,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131330,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131330/suppl/GSM131330.CEL.gz,AtGen,salt,roots,24,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131317,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131317/suppl/GSM131317.CEL.gz,AtGen,salt,roots,3,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131323,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131323/suppl/GSM131323.CEL.gz,AtGen,salt,shoots,12,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131312,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131312/suppl/GSM131312.CEL.gz,AtGen,salt,shoots,1,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131320,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131320/suppl/GSM131320.CEL.gz,AtGen,salt,shoots,6,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131309,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131309/suppl/GSM131309.CEL.gz,AtGen,salt,roots,0.5,1
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131326,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131326/suppl/GSM131326.CEL.gz,AtGen,salt,roots,12,2
200005623,GSE5623,198,5623,CEL,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5623/,GSM131315,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131315/suppl/GSM131315.CEL.gz,AtGen,salt,shoots,3,1
